ROMO1	1e-13
NDUFS6	1e-13
EIF3E	1e-13
HSD17B10	1e-13
NELFE	1e-13
PSMA7	1e-13
ZNF555	1e-13
PPP2R5B	1e-13
PLEKHH2	1e-13
AIP	0.000606428138265613
FOXRED1	0.000606428138265613
FBXO4	0.000606428138265613
HCFC1R1	0.000606428138265613
TSPAN6	0.000606428138265613
TXN2	0.000606428138265613
GGCX	0.000606428138265613
PROSER1	0.000606428138265613
PRPS1	0.000606428138265613
ACOT4	0.000606428138265613
MAGED2	0.000606428138265613
ROGDI	0.000606428138265613
LIMK1	0.000606428138265613
ENPP2	0.000606428138265613
SNAP47	0.000606428138265613
ZNF521	0.000606428138265613
RASD1	0.000606428138265613
VDR	0.000606428138265613
SDR16C5	0.000606428138265613
PHC2	0.000606428138265613
DCTN5	0.000606428138265613
SKP2	0.000606428138265613
RB1CC1	0.000606428138265613
POLR2C	0.000606428138265613
GANC	0.000606428138265613
PPFIA4	0.000606428138265613
ZC3HC1	0.000606428138265613
TCAIM	0.000606428138265613
IQCG	0.000606428138265613
TMED1	0.00121285627653123
OLFML3	0.00121285627653123
WDR63	0.00121285627653123
DXO	0.00181928441479684
PPP1R14A	0.00181928441479684
GMPPA	0.00181928441479684
PCDHGA3	0.00181928441479684
SLC35C2	0.00181928441479684
ACTA1	0.00181928441479684
CHRNB1	0.00181928441479684
FHOD1	0.00181928441479684
BCAT2	0.00181928441479684
TMEM134	0.00181928441479684
MMRN2	0.00181928441479684
CD6	0.00181928441479684
IGFBP5	0.00181928441479684
NUMBL	0.00181928441479684
SLC6A8	0.00181928441479684
BAIAP3	0.00181928441479684
TLN1	0.00181928441479684
MEA1	0.00303214069132807
GNL1	0.00363856882959368
RAB11FIP1	0.00424499696785929
HNRNPH2	0.00424499696785929
EFNB1	0.00424499696785929
FGF2	0.00424499696785929
C1ORF53	0.00485142510612491
SLC25A1	0.00485142510612491
GUK1	0.00485142510612491
SDHA	0.00485142510612491
FMNL3	0.00485142510612491
GAS6	0.00545785324439052
EIF6	0.00606428138265613
TRPC4AP	0.00606428138265613
HYAL3	0.00606428138265613
ELF1	0.00606428138265613
TNFRSF21	0.00606428138265613
UACA	0.00606428138265613
C8ORF46	0.00606428138265613
ANGPTL2	0.00606428138265613
SNTA1	0.00667070952092175
SKIV2L	0.00667070952092175
EPHB2	0.00727713765918736
TSPAN18	0.00788356579745297
ZGPAT	0.00788356579745297
ARMCX3	0.00788356579745297
CHMP4A	0.00788356579745297
ALOX5	0.00788356579745297
DBN1	0.00848999393571859
ZNF335	0.00848999393571859
UBQLN2	0.00848999393571859
MSRA	0.00848999393571859
ATP8B2	0.00848999393571859
TXNDC17	0.0090964220739842
VCAN	0.0090964220739842
IFITM10	0.0090964220739842
MED12	0.00970285021224981
USF1	0.00970285021224981
USPL1	0.00970285021224981
CCDC127	0.00970285021224981
PAF1	0.00970285021224981
GDF5	0.00970285021224981
SEC24C	0.00970285021224981
TRMT2B	0.0103092783505154
RNF40	0.0103092783505154
EIF2B2	0.0103092783505154
PLB1	0.0103092783505154
TUBB2B	0.0103092783505154
GPKOW	0.0103092783505154
AGTPBP1	0.0103092783505154
RGS12	0.010915706488781
PLXNA3	0.0115221346270467
MATN2	0.0115221346270467
NUDT16L1	0.0121285627653123
ASPSCR1	0.0121285627653123
C7ORF43	0.0121285627653123
PREB	0.0121285627653123
C2ORF40	0.0121285627653123
DNPEP	0.0121285627653123
LPCAT1	0.0127349909035779
GEMIN7	0.0133414190418435
COL1A1	0.0133414190418435
STK11IP	0.0133414190418435
ETNK2	0.0133414190418435
XPO4	0.0139478471801091
NFASC	0.0139478471801091
COQ10A	0.0139478471801091
PFKFB4	0.0163735597331717
UBL4A	0.0163735597331717
COL11A2	0.0163735597331717
PIN4	0.0169799878714373
CNPY4	0.0175864160097029
NKD1	0.0175864160097029
CLCN5	0.0175864160097029
DMPK	0.0175864160097029
ANAPC2	0.0175864160097029
DUS1L	0.0175864160097029
SYVN1	0.0175864160097029
AP4M1	0.0175864160097029
ZNF69	0.0175864160097029
NAGPA	0.0181928441479685
RFX5	0.0187992722862341
GEMIN6	0.0187992722862341
PJA1	0.0194057004244997
MAGED1	0.0194057004244997
HLF	0.0194057004244997
SLC45A1	0.0194057004244997
GNA15	0.0200121285627654
CNTNAP3	0.020618556701031
PLEKHG4B	0.020618556701031
TIGD3	0.020618556701031
PLOD1	0.020618556701031
ZNF503	0.020618556701031
HS2ST1	0.020618556701031
VBP1	0.020618556701031
CD320	0.0212249848392966
EMD	0.0224378411158278
C20ORF194	0.0224378411158278
NEDD8	0.0230442692540934
COPS6	0.023650697392359
PHLDB1	0.023650697392359
OTUD5	0.023650697392359
RAB14	0.023650697392359
DESI1	0.023650697392359
JAG2	0.023650697392359
ZNRD1	0.023650697392359
C2ORF42	0.023650697392359
CBFA2T3	0.023650697392359
TMEM9	0.0248635536688903
B3GAT3	0.0248635536688903
DCX	0.0248635536688903
HDAC8	0.0248635536688903
DNTTIP1	0.0248635536688903
RHOU	0.0248635536688903
BCL2L1	0.0248635536688903
LRP1	0.0248635536688903
FERMT2	0.0248635536688903
TPST1	0.0248635536688903
PDGFRB	0.0248635536688903
STAT2	0.0248635536688903
CENPI	0.0248635536688903
ITIH4	0.0254699818071559
LZTFL1	0.0266828380836871
GSS	0.0266828380836871
TRIM28	0.0266828380836871
IFI44	0.0266828380836871
SIRT7	0.0266828380836871
ID1	0.0266828380836871
ABCC6	0.0278956943602183
CCDC97	0.0285021224984839
COL5A1	0.0285021224984839
LAMA4	0.0285021224984839
ZNF41	0.0303214069132808
PCGF1	0.0303214069132808
CHPF	0.0309278350515464
CDC37	0.0309278350515464
SMAD6	0.031534263189812
SIRPG	0.031534263189812
ZNF81	0.031534263189812
MRPL40	0.0327471194663432
PEBP1	0.0333535476046088
NEK7	0.0333535476046088
HOXC10	0.0333535476046088
PITPNM1	0.0345664038811401
RNF25	0.0345664038811401
CNPY2	0.0345664038811401
RAMP1	0.0345664038811401
NOL12	0.0345664038811401
MKL1	0.0345664038811401
CCDC167	0.0351728320194057
PBXIP1	0.0351728320194057
ATP6V1B2	0.0351728320194057
OPHN1	0.0363856882959369
ARMCX1	0.0369921164342025
HOMER1	0.0369921164342025
ELN	0.0382049727107338
ANG	0.0382049727107338
LPCAT3	0.0382049727107338
HSPG2	0.0382049727107338
WNT11	0.0388114008489994
STK19	0.0418435415403274
PHF12	0.042449969678593
LAMB1	0.042449969678593
BTN3A2	0.042449969678593
PTGER3	0.042449969678593
ETV7	0.042449969678593
MIIP	0.042449969678593
PPP5C	0.0430563978168587
CITED4	0.0430563978168587
EXTL3	0.0430563978168587
SOWAHB	0.0430563978168587
ZNF512	0.0436628259551243
FIGN	0.0436628259551243
GPT2	0.0442692540933899
FRMD7	0.0454821103699211
ANKRD53	0.0454821103699211
FAM110C	0.0454821103699211
PXDN	0.0454821103699211
YPEL2	0.0454821103699211
STRIP2	0.0460885385081867
FETUB	0.0460885385081867
NACC1	0.0460885385081867
TSPYL5	0.0460885385081867
RAC3	0.0473013947847181
SLC39A7	0.0479078229229837
UBA1	0.0479078229229837
CCDC9	0.0479078229229837
FBXO42	0.0485142510612493
C8ORF37	0.0485142510612493
KIF4A	0.0485142510612493
CHM	0.0485142510612493
GNPNAT1	0.0485142510612493
FBXL12	0.0485142510612493
CILP	0.0485142510612493
CHMP2B	0.0485142510612493
PSMD8	0.0485142510612493
ZNF776	0.0491206791995149
SLC41A2	0.0491206791995149
STK36	0.0497271073377805
